Time,Channel A,Channel B
9.86666718,10.27957000,-0.01220852
10.00000052,10.10866000,-0.01220852
10.13333386,11.03650000,-0.01220852
10.26666720,10.41997000,0.00000000
10.40000054,9.96825800,-0.02197534
10.53333388,11.07313000,-0.01220852
10.66666722,10.34672000,-0.02197534
10.80000056,10.24295000,0.00976682
10.93333390,11.10975000,-0.01220852
11.06666724,10.10866000,0.00000000
11.20000058,10.41997000,0.00000000
11.33333392,11.17690000,0.00000000
11.46666726,10.24295000,-0.02197534
11.60000060,10.48712000,-0.01220852
11.73333395,11.14028000,0.02930045
11.86666729,10.13918000,-0.01220852
12.00000063,10.45049000,-0.02197534
12.13333397,11.10975000,0.00976682
12.26666731,10.07203000,0.00000000
12.40000065,10.38335000,-0.01220852
12.53333399,10.96936000,-0.02197534
12.66666733,10.07203000,0.00000000
12.80000067,10.62141000,-0.02197534
12.93333401,11.07313000,0.00000000
13.06666735,9.96825800,0.00976682
13.20000069,10.72519000,0.00000000
13.33333403,10.93273000,0.00976682
13.46666737,9.93163200,0.00000000
13.60000071,10.62141000,0.00976682
13.73333405,10.96936000,0.00000000
13.86666739,10.00488000,0.01953363
14.00000073,10.72519000,0.00000000
14.13333407,10.93273000,0.00000000
14.26666741,10.00488000,0.00976682
14.40000075,10.90221000,0.01953363
14.53333409,10.76181000,0.00000000
14.66666743,9.82786000,0.00000000
14.80000077,10.76181000,0.00000000
14.93333411,10.82896000,0.00976682
15.06666745,10.03540000,-0.01220852
15.20000079,10.79844000,-0.01220852
15.33333413,10.65804000,0.01953363
15.46666747,9.86448500,-0.01220852
15.60000081,10.86558000,-0.01220852
15.73333415,10.34672000,-0.01220852
15.86666749,10.03540000,-0.01220852
16.00000083,10.96936000,-0.01220852
16.13333417,10.45049000,0.00000000
16.26666752,10.10866000,-0.01220852
16.40000086,11.07313000,0.00000000
16.53333420,10.31620000,-0.03174216
16.66666754,10.07203000,-0.01220852
16.80000088,11.00598000,0.00000000
16.93333422,10.41997000,-0.01220852
17.06666756,10.10866000,0.00976682
17.20000090,11.07313000,-0.01220852
17.33333424,10.21243000,-0.02197534
17.46666758,10.24295000,-0.02197534
17.60000092,11.07313000,-0.01220852
17.73333426,10.31620000,-0.02197534
17.86666760,10.27957000,-0.02197534
18.00000094,11.17690000,-0.01220852
18.13333428,10.27957000,-0.01220852
18.26666762,10.27957000,0.00976682
18.40000096,11.14028000,0.00000000
18.53333430,10.21243000,0.00976682
18.66666764,10.62141000,0.00000000
18.80000098,11.17690000,0.01953363
18.93333432,10.17580000,-0.02197534
19.06666766,10.62141000,-0.02197534
19.20000100,11.00598000,0.00976682
19.33333434,10.07203000,0.00976682
19.46666768,10.69466000,-0.01220852
19.60000102,11.03650000,0.00976682
19.73333436,9.93163200,-0.01220852
19.86666770,10.72519000,0.00000000
20.00000104,11.00598000,0.00976682
20.13333438,10.00488000,0.00976682
20.26666772,10.76181000,0.01953363
20.40000106,10.72519000,0.00000000
20.53333440,9.96825800,-0.01220852
20.66666774,10.93273000,0.00000000
20.80000108,10.72519000,-0.02197534
20.93333443,10.03540000,-0.01220852
21.06666777,10.93273000,-0.02197534
21.20000111,10.65804000,0.00976682
21.33333445,9.93163200,0.00000000
21.46666779,10.96936000,0.00000000
21.60000113,10.65804000,0.00000000
21.73333447,9.96825800,0.00000000
21.86666781,10.93273000,-0.02197534
22.00000115,10.34672000,-0.01220852
22.13333449,10.03540000,0.00976682
22.26666783,11.07313000,0.00000000
22.40000117,10.55427000,-0.01220852
22.53333451,10.07203000,-0.01220852
22.66666785,11.10975000,0.00976682
22.80000119,10.41997000,0.00000000
22.93333453,10.21243000,-0.01220852
23.06666787,11.03650000,0.00976682
23.20000121,10.45049000,0.00976682
23.33333455,10.24295000,0.00000000
23.46666789,11.10975000,-0.01220852
23.60000123,10.24295000,-0.01220852
23.73333457,10.38335000,0.00976682
23.86666791,11.17690000,0.01953363
24.00000125,10.31620000,-0.01220852
24.13333459,10.41997000,-0.01220852
24.26666793,11.07313000,-0.01220852
24.40000127,10.24295000,0.00000000
24.53333461,10.51764000,0.00000000
24.66666795,11.07313000,-0.02197534
24.80000129,10.07203000,-0.01220852
24.93333463,10.51764000,-0.01220852
25.06666797,10.93273000,0.00976682
25.20000131,10.13918000,-0.01220852
25.33333465,10.59089000,-0.01220852
25.46666799,11.00598000,-0.01220852
25.60000134,10.00488000,0.00000000
25.73333468,10.76181000,0.00000000
25.86666802,10.93273000,0.00000000
26.00000136,9.96825800,0.00976682
26.13333470,10.65804000,-0.02197534
26.26666804,10.86558000,0.00976682
26.40000138,9.93163200,0.01953363
26.53333472,10.82896000,0.00000000
26.66666806,10.93273000,-0.01220852
26.80000140,9.90111100,0.00000000
26.93333474,10.90221000,-0.02197534
27.06666808,10.65804000,-0.01220852
27.20000142,9.82786000,0.00976682
27.33333476,11.00598000,0.00000000
27.46666810,10.69466000,0.00976682
27.60000144,9.90111100,0.01953363
27.73333478,10.93273000,-0.01220852
27.86666812,10.41997000,-0.01220852
28.00000146,9.96825800,0.00000000
28.13333480,11.00598000,-0.01220852
28.26666814,10.45049000,0.00976682
28.40000148,10.10866000,0.00000000
28.53333482,11.10975000,0.00000000
28.66666816,10.41997000,0.00976682
28.80000150,10.21243000,0.00000000
28.93333484,11.07313000,0.00000000
29.06666818,10.31620000,-0.02197534
29.20000152,10.17580000,0.00976682
29.33333486,11.14028000,0.01953363
29.46666820,10.17580000,0.00000000
29.60000154,10.27957000,-0.04395068
29.73333488,11.21353000,0.00000000
29.86666822,10.27957000,-0.02197534
30.00000156,10.45049000,-0.01220852
30.13333490,11.10975000,0.00976682
30.26666825,10.07203000,0.00000000
30.40000159,10.48712000,-0.01220852
30.53333493,11.03650000,-0.01220852
30.66666827,10.10866000,-0.01220852
30.80000161,10.55427000,0.01953363
30.93333495,10.96936000,-0.01220852
31.06666829,10.07203000,-0.01220852
31.20000163,10.65804000,0.00000000
31.33333497,10.93273000,-0.01220852
31.46666831,10.00488000,-0.01220852
31.60000165,10.69466000,0.00000000
31.73333499,10.79844000,0.00976682
31.86666833,9.90111100,-0.01220852
32.00000167,10.79844000,-0.01220852
32.13333501,10.69466000,-0.03174216
32.26666835,9.96825800,0.00000000
32.40000169,10.90221000,0.00976682
32.53333503,10.79844000,-0.01220852
32.66666837,10.00488000,-0.02197534
32.80000171,10.93273000,-0.01220852
32.93333505,10.59089000,0.00000000
33.06666839,10.03540000,0.00976682
33.20000173,10.93273000,-0.01220852
33.33333507,10.51764000,0.00000000
33.46666841,10.00488000,0.00000000
33.60000175,11.03650000,0.00000000
33.73333509,10.62141000,0.00976682
33.86666843,10.21243000,0.00000000
34.00000177,10.90221000,0.00000000
34.13333511,10.27957000,0.00976682
34.26666845,10.17580000,-0.01220852
34.40000179,11.00598000,-0.02197534
34.53333513,10.31620000,-0.01220852
34.66666847,10.13918000,-0.01220852
34.80000181,11.10975000,0.00000000
34.93333516,10.27957000,-0.01220852
35.06666850,10.21243000,-0.01220852
35.20000184,11.14028000,0.00000000
35.33333518,10.17580000,0.00000000
35.46666852,10.31620000,0.00976682
35.60000186,11.10975000,0.00000000
35.73333520,10.24295000,-0.02197534
35.86666854,10.48712000,0.00976682
36.00000188,11.17690000,0.00000000
36.13333522,10.38335000,0.00976682
36.26666856,10.55427000,0.00000000
36.40000190,11.00598000,0.01953363
36.53333524,10.17580000,0.00000000
36.66666858,10.62141000,0.00000000
36.80000192,11.00598000,0.00000000
36.93333526,10.10866000,0.00000000
37.06666860,10.62141000,0.00000000
37.20000194,11.00598000,0.00976682
37.33333528,9.90111100,0.00000000
37.46666862,10.79844000,0.00000000
37.60000196,10.93273000,-0.01220852
37.73333530,9.96825800,-0.01220852
37.86666864,10.72519000,0.00000000
38.00000198,10.86558000,0.00000000
38.13333532,10.07203000,0.00976682
38.26666866,10.51764000,0.00000000
38.40000200,10.93273000,0.00000000
38.53333534,9.96825800,-0.01220852
38.66666868,10.79844000,0.02930045
38.80000202,10.76181000,-0.01220852
38.93333536,9.82786000,0.00000000
39.06666870,10.86558000,-0.01220852
39.20000204,10.76181000,0.00000000
39.33333538,9.90111100,0.00000000
39.46666873,10.82896000,0.01953363
39.60000207,10.51764000,0.00976682
39.73333541,9.90111100,0.00000000
39.86666875,10.72519000,0.00000000
40.00000209,10.38335000,-0.02197534
40.13333543,10.10866000,0.00976682
40.26666877,11.07313000,0.00976682
40.40000211,10.55427000,0.00000000
40.53333545,10.07203000,0.01953363
40.66666879,10.93273000,0.00976682
40.80000213,10.45049000,0.01953363
40.93333547,10.21243000,0.00000000
41.06666881,11.00598000,0.00976682
41.20000215,10.45049000,0.00976682
41.33333549,10.17580000,0.00000000
41.46666883,11.00598000,0.00000000
41.60000217,10.41997000,0.00000000
41.73333551,10.13918000,-0.03174216
41.86666885,11.00598000,0.00000000
42.00000219,10.31620000,0.00976682
42.13333553,10.13918000,0.01953363
42.26666887,11.14028000,0.00000000
42.40000221,10.24295000,0.00000000
42.53333555,10.21243000,0.00000000
42.66666889,11.10975000,-0.01220852
42.80000223,10.31620000,0.00000000
42.93333557,10.45049000,-0.01220852
43.06666891,11.14028000,0.00000000
43.20000225,10.27957000,0.00000000
43.33333559,10.38335000,0.00976682
43.46666893,11.14028000,0.01953363
43.60000227,10.21243000,-0.01220852
43.73333561,10.48712000,0.00000000
43.86666895,11.10975000,0.00000000
44.00000229,10.24295000,0.00976682
44.13333564,10.41997000,-0.01220852
44.26666898,11.07313000,-0.02197534
44.40000232,10.17580000,-0.01220852
44.53333566,10.55427000,0.00976682
44.66666900,11.07313000,0.00000000
44.80000234,10.17580000,0.00976682
44.93333568,10.69466000,0.00000000
45.06666902,11.00598000,-0.02197534
45.20000236,10.10866000,0.00000000
45.33333570,10.72519000,0.00976682
45.46666904,10.96936000,-0.01220852
45.60000238,9.93163200,0.00976682
45.73333572,10.69466000,-0.02197534
45.86666906,10.86558000,-0.02197534
46.00000240,10.17580000,0.00976682
46.13333574,10.69466000,0.00976682
46.26666908,10.79844000,0.00976682
46.40000242,10.03540000,0.00976682
46.53333576,10.76181000,-0.01220852
46.66666910,10.76181000,-0.01220852
46.80000244,9.93163200,0.00976682
46.93333578,10.62141000,0.00976682
47.06666912,10.82896000,0.00000000
47.20000246,9.90111100,0.00000000
47.33333580,10.82896000,0.00000000
47.46666914,10.82896000,0.00000000
47.60000248,9.82786000,-0.01220852
47.73333582,10.86558000,-0.02197534
47.86666916,10.72519000,0.00976682
48.00000250,10.03540000,0.01953363
48.13333584,10.93273000,0.00000000
48.26666918,10.69466000,-0.01220852
48.40000252,9.93163200,0.00976682
48.53333586,10.96936000,0.01953363
48.66666920,10.55427000,-0.01220852
48.80000255,10.03540000,0.01953363
48.93333589,11.00598000,0.01953363
49.06666923,10.48712000,-0.01220852
49.20000257,9.90111100,0.00000000
49.33333591,11.10975000,0.00000000
49.46666925,10.41997000,-0.01220852
49.60000259,10.24295000,-0.02197534
49.73333593,11.17690000,0.00976682
49.86666927,10.31620000,0.00000000
50.00000261,10.10866000,-0.01220852
50.13333595,10.90221000,0.00000000
50.26666929,10.34672000,0.00000000
50.40000263,10.34672000,-0.01220852
50.53333597,11.03650000,0.00000000
50.66666931,10.38335000,-0.01220852
50.80000265,10.24295000,0.00000000
50.93333599,11.10975000,0.00000000
51.06666933,10.41997000,0.00976682
51.20000267,10.31620000,0.00000000
51.33333601,11.21353000,0.01953363
51.46666935,10.21243000,-0.02197534
51.60000269,10.38335000,0.00976682
51.73333603,11.24405000,0.00976682
51.86666937,10.24295000,-0.01220852
52.00000271,10.59089000,0.00000000
52.13333605,11.03650000,0.00000000
52.26666939,10.03540000,0.00976682
52.40000273,10.55427000,0.00000000
52.53333607,11.03650000,-0.02197534
52.66666941,10.03540000,-0.01220852
52.80000275,10.59089000,-0.01220852
52.93333609,11.10975000,-0.01220852
53.06666943,10.13918000,0.00976682
53.20000277,10.86558000,0.01953363
53.33333611,11.03650000,0.00000000
53.46666946,9.96825800,-0.01220852
53.60000280,10.65804000,-0.01220852
53.73333614,10.82896000,0.00976682
53.86666948,10.03540000,-0.02197534
54.00000282,10.62141000,0.00000000
54.13333616,10.90221000,-0.03174216
54.26666950,10.03540000,0.00000000
54.40000284,10.76181000,-0.01220852
54.53333618,10.93273000,-0.02197534
54.66666952,10.07203000,-0.02197534
54.80000286,10.82896000,0.01953363
54.93333620,10.65804000,0.00000000
55.06666954,9.82786000,0.00976682
55.20000288,10.79844000,-0.01220852
55.33333622,10.59089000,0.00000000
55.46666956,9.86448500,-0.02197534
55.60000290,10.79844000,-0.01220852
55.73333624,10.69466000,0.00000000
55.86666958,9.96825800,0.00000000
56.00000292,11.00598000,-0.01220852
56.13333626,10.45049000,0.01953363
56.26666960,9.90111100,-0.01220852
56.40000294,11.00598000,0.01953363
56.53333628,10.48712000,-0.01220852
56.66666962,10.00488000,-0.01220852
56.80000296,10.96936000,0.00976682
56.93333630,10.69466000,0.00000000
57.06666964,9.96825800,0.00000000
57.20000298,10.96936000,0.00000000
57.33333632,10.51764000,-0.02197534
57.46666966,10.17580000,-0.01220852
57.60000300,10.90221000,0.00976682
57.73333634,10.51764000,-0.01220852
57.86666968,10.27957000,-0.02197534
58.00000302,11.10975000,0.01953363
58.13333637,10.21243000,0.00976682
58.26666971,10.27957000,-0.02197534
58.40000305,11.07313000,-0.02197534
58.53333639,10.13918000,-0.02197534
58.66666973,10.21243000,-0.01220852
58.80000307,11.14028000,0.00000000
58.93333641,10.24295000,-0.01220852
59.06666975,10.38335000,0.01953363
59.20000309,11.21353000,0.00976682
59.33333643,10.27957000,0.00000000
59.46666977,10.38335000,-0.01220852
59.60000311,11.21353000,0.00000000
59.73333645,10.31620000,0.00000000
59.86666979,10.31620000,0.00976682
60.00000313,11.07313000,-0.03174216
60.13333647,10.13918000,0.00976682
60.26666981,10.41997000,-0.01220852
60.40000315,11.21353000,0.00000000
60.53333649,10.10866000,-0.01220852
60.66666983,10.59089000,-0.01220852
60.80000317,10.96936000,0.01953363
60.93333651,10.13918000,0.00976682
61.06666985,10.62141000,0.00000000
61.20000319,10.96936000,-0.01220852
61.33333653,9.93163200,-0.01220852
61.46666987,10.65804000,0.00000000
61.60000321,10.96936000,-0.02197534
61.73333655,10.10866000,0.00976682
61.86666989,10.65804000,0.01953363
62.00000323,11.03650000,-0.02197534
62.13333657,10.10866000,0.00000000
62.26666991,10.76181000,0.00000000
62.40000325,11.00598000,-0.01220852
62.53333659,10.03540000,0.00000000
62.66666993,10.72519000,0.00000000
62.80000328,10.76181000,-0.03174216
62.93333662,10.13918000,0.00976682
63.06666996,10.76181000,0.00000000
63.20000330,10.86558000,-0.02197534
63.33333664,9.93163200,-0.03174216
63.46666998,10.79844000,-0.02197534
63.60000332,10.72519000,0.00000000
63.73333666,10.07203000,-0.01220852
63.86667000,11.00598000,0.01953363
64.00000334,10.69466000,0.00000000
64.13333668,9.90111100,-0.02197534
64.26667002,10.86558000,-0.01220852
64.40000336,10.65804000,-0.02197534
64.53333670,10.00488000,0.00976682
64.66667004,11.00598000,0.00976682
64.80000338,10.55427000,0.00000000
64.93333672,10.00488000,0.00976682
65.06667006,10.96936000,-0.02197534
65.20000340,10.45049000,0.00976682
65.33333674,10.07203000,0.00000000
65.46667008,11.03650000,-0.01220852
65.60000342,10.59089000,0.00976682
65.73333676,10.00488000,-0.01220852
65.86667010,11.07313000,0.00000000
66.00000344,10.34672000,-0.01220852
66.13333678,10.07203000,0.00000000
66.26667012,11.07313000,-0.02197534
66.40000346,10.45049000,0.00000000
66.53333680,10.21243000,0.00000000
66.66667014,11.07313000,-0.02197534
66.80000348,10.31620000,-0.02197534
66.93333682,10.13918000,0.00976682
67.06667016,11.14028000,-0.02197534
67.20000350,10.27957000,-0.01220852
67.33333685,10.17580000,0.00000000
67.46667019,11.24405000,0.00000000
67.60000353,10.13918000,0.00976682
67.73333687,10.31620000,0.00000000
67.86667021,11.10975000,-0.01220852
68.00000355,10.27957000,0.00000000
68.13333689,10.31620000,-0.02197534
68.26667023,11.24405000,-0.01220852
68.40000357,10.13918000,0.00000000
68.53333691,10.38335000,0.01953363
68.66667025,11.17690000,-0.01220852
68.80000359,10.31620000,-0.02197534
68.93333693,10.55427000,0.01953363
69.06667027,11.14028000,0.00000000
69.20000361,10.00488000,-0.01220852
69.33333695,10.51764000,0.00000000
69.46667029,11.17690000,-0.01220852
69.60000363,10.03540000,0.00000000
69.73333697,10.62141000,-0.01220852
69.86667031,10.90221000,-0.01220852
70.00000365,10.03540000,0.00000000
70.13333699,10.65804000,-0.01220852
70.26667033,11.00598000,0.00976682
70.40000367,10.07203000,0.00976682
70.53333701,10.72519000,0.00000000
70.66667035,10.93273000,-0.01220852
70.80000369,9.96825800,-0.01220852
70.93333703,10.79844000,0.01953363
71.06667037,10.93273000,-0.01220852
71.20000371,9.93163200,0.00976682
71.33333705,10.69466000,-0.02197534
71.46667039,10.90221000,-0.01220852
71.60000373,9.90111100,0.00000000
71.73333707,10.90221000,0.00000000
71.86667041,10.72519000,0.00000000
72.00000376,10.03540000,-0.02197534
72.13333710,11.14028000,-0.02197534
72.26667044,10.59089000,-0.01220852
72.40000378,10.03540000,0.00000000
72.53333712,11.00598000,0.00976682
72.66667046,10.62141000,-0.01220852
72.80000380,10.00488000,-0.02197534
72.93333714,10.90221000,-0.02197534
73.06667048,10.41997000,0.01953363
73.20000382,10.03540000,-0.01220852
73.33333716,10.90221000,0.00000000
73.46667050,10.45049000,-0.01220852
73.60000384,10.00488000,-0.02197534
73.73333718,11.03650000,-0.01220852
73.86667052,10.31620000,-0.02197534
74.00000386,10.17580000,0.00976682
74.13333720,11.07313000,0.00976682
74.26667054,10.31620000,-0.01220852
74.40000388,10.27957000,0.00000000
74.53333722,11.10975000,0.00000000
74.66667056,10.38335000,0.00000000
74.80000390,10.38335000,-0.02197534
74.93333724,11.14028000,-0.01220852
75.06667058,10.27957000,0.00976682
75.20000392,10.38335000,-0.01220852
75.33333726,11.21353000,0.00976682
75.46667060,10.13918000,-0.01220852
75.60000394,10.45049000,-0.01220852
75.73333728,11.14028000,0.00000000
75.86667062,10.21243000,0.00000000
76.00000396,10.55427000,0.00976682
76.13333730,11.14028000,0.00000000
76.26667064,10.13918000,0.00000000
76.40000398,10.65804000,0.00000000
76.53333732,11.10975000,-0.02197534
76.66667067,10.13918000,0.00976682
76.80000401,10.65804000,0.00000000
76.93333735,11.07313000,0.00000000
77.06667069,10.00488000,-0.03174216
77.20000403,10.72519000,0.00000000
77.33333737,10.90221000,0.00000000
77.46667071,9.93163200,-0.03174216
77.60000405,10.79844000,-0.01220852
77.73333739,10.86558000,0.00976682
77.86667073,9.93163200,0.00000000
78.00000407,10.79844000,0.00976682
78.13333741,11.00598000,0.00976682
78.26667075,9.93163200,0.00976682
78.40000409,10.86558000,0.00000000
78.53333743,10.76181000,0.00000000
78.66667077,10.07203000,0.00976682
78.80000411,10.86558000,0.00000000
78.93333745,10.59089000,0.00000000
79.06667079,9.82786000,0.00976682
79.20000413,10.93273000,-0.02197534
79.33333747,10.62141000,0.00976682
79.46667081,10.00488000,-0.02197534
79.60000415,11.03650000,-0.01220852
79.73333749,10.55427000,-0.01220852
79.86667083,10.13918000,0.00000000
80.00000417,10.93273000,0.00000000
80.13333751,10.41997000,-0.01220852
80.26667085,10.10866000,0.00976682
80.40000419,11.00598000,0.00000000
80.53333753,10.51764000,-0.03174216
80.66667087,10.17580000,-0.02197534
80.80000421,11.24405000,-0.01220852
80.93333755,10.41997000,-0.01220852
81.06667089,10.13918000,-0.01220852
81.20000423,11.07313000,-0.02197534
81.33333758,10.34672000,0.00000000
81.46667092,10.24295000,-0.01220852
81.60000426,11.03650000,0.00976682
81.73333760,10.27957000,0.00000000
81.86667094,10.21243000,-0.02197534
82.00000428,11.28067000,0.00976682
82.13333762,10.34672000,-0.01220852
82.26667096,10.34672000,-0.01220852
82.40000430,10.96936000,0.00000000
82.53333764,10.21243000,0.01953363
82.66667098,10.41997000,-0.03174216
82.80000432,11.14028000,0.00000000
82.93333766,10.34672000,11.84471000
83.06667100,10.45049000,11.82273000
83.20000434,10.96936000,11.84471000
83.33333768,10.34672000,11.84471000
83.46667102,10.45049000,11.82273000
83.60000436,10.82896000,11.82273000
83.73333770,10.27957000,11.82273000
83.86667104,10.65804000,11.82273000
84.00000438,10.82896000,11.84471000
84.13333772,10.31620000,11.84471000
84.26667106,10.51764000,11.83494000
84.40000440,10.90221000,11.85447000
84.53333774,10.27957000,11.85447000
84.66667108,10.65804000,11.85447000
84.80000442,10.79844000,11.82273000
84.93333776,10.13918000,11.86424000
85.06667110,10.79844000,11.83494000
85.20000444,10.69466000,11.85447000
85.33333778,10.27957000,11.85447000
85.46667112,10.65804000,11.82273000
85.60000446,10.79844000,11.83494000
85.73333780,10.27957000,11.83494000
85.86667114,10.79844000,11.85447000
86.00000449,10.69466000,11.83494000
86.13333783,10.21243000,11.86424000
86.26667117,10.69466000,11.84471000
86.40000451,10.65804000,11.82273000
86.53333785,10.38335000,11.85447000
86.66667119,10.69466000,11.85447000
86.80000453,10.59089000,11.83494000
86.93333787,10.17580000,11.83494000
87.06667121,10.82896000,11.84471000
87.20000455,10.51764000,11.83494000
87.33333789,10.24295000,11.84471000
87.46667123,10.82896000,11.85447000
87.60000457,10.55427000,11.83494000
87.73333791,10.21243000,11.84471000
87.86667125,10.90221000,11.84471000
88.00000459,10.55427000,11.85447000
88.13333793,10.27957000,11.84471000
88.26667127,10.86558000,11.85447000
88.40000461,10.69466000,11.86424000
88.53333795,10.27957000,11.85447000
88.66667129,10.93273000,11.84471000
88.80000463,10.41997000,11.81297000
88.93333797,10.24295000,11.82273000
89.06667131,10.90221000,11.84471000
89.20000465,10.51764000,11.84471000
89.33333799,10.55427000,11.83494000
89.46667133,10.96936000,11.83494000
89.60000467,10.45049000,11.84471000
89.73333801,10.38335000,11.85447000
89.86667135,10.86558000,11.85447000
90.00000469,10.31620000,11.81297000
90.13333803,10.38335000,11.85447000
90.26667137,11.03650000,11.82273000
90.40000471,10.38335000,11.84471000
90.53333806,10.41997000,11.84471000
90.66667140,10.86558000,11.85447000
90.80000474,10.34672000,11.83494000
90.93333808,10.59089000,11.83494000
91.06667142,10.82896000,11.82273000
91.20000476,10.31620000,11.85447000
91.33333810,10.55427000,11.82273000
91.46667144,10.86558000,11.82273000
91.60000478,10.13918000,11.83494000
91.73333812,10.51764000,11.84471000
91.86667146,10.76181000,11.84471000
92.00000480,10.24295000,11.84471000
92.13333814,10.51764000,11.86424000
92.26667148,10.76181000,11.85447000
92.40000482,10.41997000,11.85447000
92.53333816,10.55427000,11.83494000
92.66667150,10.93273000,11.84471000
92.80000484,10.13918000,11.84471000
92.93333818,10.69466000,11.82273000
93.06667152,10.62141000,11.83494000
93.20000486,10.07203000,11.85447000
93.33333820,10.69466000,11.84471000
93.46667154,10.76181000,11.84471000
93.60000488,10.21243000,11.84471000
93.73333822,10.69466000,11.85447000
93.86667156,10.59089000,11.84471000
94.00000490,10.13918000,11.84471000
94.13333824,10.86558000,11.86424000
94.26667158,10.72519000,11.84471000
94.40000492,10.03540000,11.84471000
94.53333826,10.72519000,11.83494000
94.66667160,10.69466000,11.84471000
94.80000494,10.24295000,11.85447000
94.93333828,10.76181000,11.82273000
95.06667162,10.69466000,11.85447000
95.20000497,10.21243000,11.85447000
95.33333831,10.72519000,11.84471000
95.46667165,10.59089000,11.85447000
95.60000499,10.34672000,11.84471000
95.73333833,10.86558000,11.84471000
95.86667167,10.55427000,11.84471000
96.00000501,10.38335000,11.86424000
96.13333835,10.76181000,11.82273000
96.26667169,10.62141000,11.83494000
96.40000503,10.34672000,11.84471000
96.53333837,10.79844000,11.84471000
96.66667171,10.59089000,11.84471000
96.80000505,10.38335000,11.83494000
96.93333839,10.90221000,11.84471000
97.06667173,10.48712000,11.86424000
97.20000507,10.38335000,11.82273000
97.33333841,11.00598000,11.85447000
97.46667175,10.41997000,11.84471000
97.60000509,10.41997000,11.84471000
97.73333843,10.86558000,11.84471000
97.86667177,10.41997000,11.84471000
98.00000511,10.48712000,11.85447000
98.13333845,10.96936000,11.82273000
98.26667179,10.38335000,11.83494000
98.40000513,10.48712000,11.85447000
98.53333847,10.96936000,11.83494000
98.66667181,10.38335000,11.83494000
98.80000515,10.41997000,11.85447000
98.93333849,10.96936000,11.83494000
99.06667183,10.38335000,11.85447000
99.20000517,10.38335000,11.81297000
99.33333851,10.82896000,11.83494000
99.46667185,10.31620000,11.83494000
99.60000519,10.41997000,11.85447000
99.73333853,10.86558000,11.85447000
99.86667188,10.31620000,11.84471000
100.00000522,10.65804000,11.84471000
100.13333856,10.96936000,11.84471000
100.26667190,10.21243000,11.84471000
100.40000524,10.69466000,11.82273000
100.53333858,10.79844000,11.85447000
100.66667192,10.24295000,11.85447000
100.80000526,10.72519000,11.84471000
100.93333860,10.96936000,11.83494000
101.06667194,10.24295000,11.86424000
101.20000528,10.62141000,11.85447000
101.33333862,10.79844000,11.85447000
